ID,CENTER,FY,SIC,NAICS,STATE,ANNUAL_SALES,EMPLOYEES,PLANT_AREA,ANNUAL_ELECTRICITY_COST,TOTAL_RECC_IMP_COST,TOTAL_RECC_SAVINGS,ROI_YRS,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,num_reccs,ARC2,IMPSTATUS
SU0514,SU,2022,3499.0,333318.0,NY,19123699.0,83.0,144000.0,1213200.42,15798.55,57472.6688,0.2748880525276738,Wire and Cable,2.0,55330518.0,8760.0,6,6,"2.4231,2.3131,2.4236,2.4146,2.7142,2.7142","N,N,N,N,N,N"
SU0515,SU,2022,2813.0,325120.0,NY,80000000.0,90.0,130000.0,99902.98999999999,28638.8,13530.279999999999,2.1166450361707225,Compressed Gas,,650000.0,6260.0,9,9,"2.8121,2.8121,2.3131,3.1161,2.7142,2.6211,2.7314,2.4221,2.7447","I,I,N,N,N,N,N,N,I"
SU0516,SU,2022,3471.0,332813.0,NY,3000000.0,37.0,29000.0,105174.0,5403.23,8599.404999999999,0.6283260295334386,Electro-plating,1.0,70000.0,6205.0,9,9,"2.4239,2.4322,2.7243,2.8121,2.4221,2.2136,2.3131,2.4236,2.7314","I,I,I,I,N,I,I,N,I"
SU0517,SU,2022,3441.0,332312.0,NY,3200000.0,19.0,70000.0,100063.42,7174.87,7431.76,0.9654334908554635,Fabricated Metal Products,2.0,5000000.0,2210.0,9,9,"2.4239,2.8121,2.7122,2.7142,2.3131,2.4236,2.7142,2.7243,2.7314","I,I,N,I,I,I,I,N,N"
SU0518,SU,2022,2759.0,323111.0,NY,24000000.0,65.0,54780.0,455100.0,1944.17,17397.22,0.1117517626379387,Advertising Inserts,,1000000000.0,4992.0,7,7,"4.821,2.4322,2.2511,2.3131,2.7224,2.7142,2.7135","N,N,N,N,N,N,N"
SU0519,SU,2022,2819.0,336992.0,NY,11600000.0,13.0,79000.0,141321.64,4102.3099999999995,16711.93,0.24547194728556185,Ceramics,,5.0,6240.0,10,10,"2.8121,2.8121,2.4322,2.7142,2.4146,2.3131,2.7142,2.4239,3.7312,2.7135","N,N,N,N,N,N,N,N,N,N"
SU0520,SU,2022,3443.0,332322.0,NY,17000000.0,64.0,122186.0,193358.34999999998,75917.24,166537.27,0.4558573585360203,Steel Fabrication,,100000.0,7300.0,7,7,"2.4314,2.3131,2.1321,2.7142,2.7447,2.7314,2.4239","N,N,N,N,N,N,N"
SU0521,SU,2022,3621.0,336320.0,NY,3000000.0,20.0,20000.0,107512.54999999999,1226.5,14441.31,0.08492996826465189,Plastic automotive ignition parts,,100000.0,2210.0,7,7,"2.3131,2.8121,2.8121,2.4239,2.4236,2.7142,2.4146","I,I,I,I,I,N,I"
SU0522,SU,2022,3728.0,336413.0,NY,50000000.0,215.0,105000.0,559541.37,1285.0,5038.12,0.2550554571943503,Temperature Control Products and Deicing Systems,,12000.0,2080.0,7,7,"2.7122,2.4239,4.821,2.7224,2.6212,2.4221,2.6211","N,N,N,N,N,N,N"
SU0523,SU,2022,4225.0,493110.0,NY,206000000.0,90.0,56000.0,175486.14,53604.17,30202.991,1.7747967411571919,Storage and Distribution of food and paper,,6100000.0,8281.0,9,9,"2.7122,2.7142,2.4322,2.3131,2.7135,2.2511,2.6211,2.7314,2.9114","N,N,N,N,N,N,N,N,N"
SU0524,SU,2022,3451.0,332721.0,NY,4500000.0,31.0,50000.0,103827.10999999999,4560.719999999999,18470.6,0.24691780451095252,"Cable, Wire Harness, Precision Machining",1.0,300000.0,4810.0,6,6,"2.4239,2.7142,2.4236,2.3131,2.4221,2.7314","N,N,N,N,N,N"
SU0525,SU,2022,3491.0,332911.0,NY,35000000.0,597.0,332000.0,886133.478,19790.32,36375.815,0.5440515903217563,"solenoids, valves, flame arrestors, sensors",2.0,1000000.0,6240.0,9,9,"2.4239,2.4322,2.4236,2.4221,2.7142,2.1321,2.2622,2.6211,2.2136","N,N,N,N,N,N,N,N,N"
SU0526,SU,2022,3479.0,332812.0,NY,78000000.0,237.0,149000.0,3138151.66,279082.35,185188.7,1.5070160868346716,Thermal Barrier Coatings,,20000.0,8760.0,10,10,"2.7122,4.821,2.4322,2.2437,2.4221,2.7142,2.6232,2.9114,2.1311,2.2437","N,N,N,N,N,N,N,N,N,N"
SU0527,SU,2022,3711.0,336120.0,NY,200127155.0,394.0,161250.0,188796.58999999997,284175.96,101388.47,2.8028429662662826,Mass Transit bus and commute bus manufacturing,,535.0,4125.0,10,10,"2.7122,2.4239,2.8121,2.8121,2.4322,2.7142,2.4236,2.2511,2.7142,2.9114","N,N,N,N,N,N,N,N,N,N"
SU0528,SU,2022,2759.0,323111.0,NY,35000000.0,190.0,180000.0,259200.16,6562.25,30370.442,0.21607357574842012,"Printing & Manufacturing of Corporate Identity, Marketing Collateral, Repositionable Adhesive Products, Screen Print, Embroidery, Direct Mail",2.0,1000000.0,5616.0,9,9,"2.7122,2.4239,2.4322,2.2437,2.3131,2.7142,2.7142,2.4236,2.7135","N,N,N,N,N,N,N,N,N"
SU0529,SU,2023,3582.0,333310.0,NY,30000000.0,214.0,255000.0,212065.28,72944.2,43478.2,1.6777189488065283,Industrial Laundry Equipment,,500.0,3900.0,9,9,"2.7122,2.3131,2.4322,2.4236,2.9114,2.7135,2.7142,2.1321,2.4221","N,N,N,N,N,N,N,N,N"
SU0530,SU,2023,2297.0,313230.0,NY,105683408.0,220.0,209000.0,668591.25,67085.15,18332.41,3.659374299396533,"Reinforcement products- drywall tape, glasgrid, gaspave, wall patches",,27065063.0,8616.0,7,7,"2.7243,2.4221,2.7142,2.7142,2.7447,2.7447,2.9114","N,N,N,N,N,N,N"
SU0531,SU,2023,3569.0,333912.0,NY,100000000.0,100.0,155000.0,174671.72,40814.68,59011.702,0.6916370586972733,Air Filtration Products and Media,,100000.0,4290.0,11,11,"2.8121,2.3131,2.4239,2.7122,2.4322,2.7142,2.7447,2.9114,2.2437,2.7492,2.4221",
SU0532,SU,2023,3599.0,335999.0,NY,30000000.0,155.0,55000.0,208881.81999999998,11248.0,31844.9,0.35321197428787654,Electronics and electronic components,1.0,2000000.0,4000.0,10,10,"2.7122,4.821,2.4239,2.8121,2.4236,2.7142,2.7135,2.3131,2.7447,2.4221","N,I,N,I,I,I,I,N,I,N"
SU0533,SU,2023,3841.0,334510.0,NY,125000000.0,350.0,521200.0,1137821.6600000001,3097.375,22983.28,0.13476644760887047,Surgical equipment including electrodes and probes,,1100000.0,7488.0,7,7,"2.2437,2.3131,4.821,2.7122,2.4322,2.4221,2.2136",
SU0534,SU,2023,3585.0,333415.0,NY,25400000.0,170.0,76400.0,587208.0700000001,123861.01,75969.21,1.630410662424948,Refrigeration Systems,,1100.0,6020.0,12,12,"2.4239,2.7122,2.8121,2.4236,2.7135,2.8121,2.3131,2.2437,2.6211,2.4221,2.7142,2.9114",
SU0535,SU,2023,2038.0,311412.0,NY,32400000.0,275.0,155000.0,798985.0,9423.39,29765.269999999997,0.3165901065234752,Dough Products,,2600000.0,8760.0,12,12,"4.821,2.7224,2.4239,2.2437,2.4236,2.4322,2.7314,2.4239,2.7142,2.6211,2.7135,2.7447",
SU0536,SU,2023,3369.0,331410.0,NY,25000000.0,60.0,75000.0,314348.64,22341.0,16896.87,1.3221975430952597,Non Ferrous Metals and Alloys,2.0,4000000.0,6240.0,8,8,"2.4239,2.8121,2.8121,2.7142,2.4236,2.7314,2.1321,2.7135",
SU0537,SU,2023,2891.0,325998.0,NJ,75000000.0,120.0,185000.0,610842.86,6336.09,75069.98999999999,0.08440243564705419,Polyurethane adhesive and sealants,,25000.0,3900.0,13,13,"2.3131,2.7122,2.7224,2.4239,2.2437,2.4236,2.2136,2.4239,2.7142,2.7142,2.7314,2.6211,2.7135","N,N,N,N,N,N,N,N,N,N,N,N,N"
SU0538,SU,2023,3861.0,333316.0,NY,2692916.0,177.0,360000.0,2503216.3299999996,21181.59,53882.81,0.39310477682956774,Toner and Printer Ink,2.0,1203256.0,2340.0,7,7,"2.3132,2.7122,2.4322,2.4221,2.7142,2.7135,2.4236",
SU0539,SU,2023,3823.0,334513.0,NY,226735.0,320.0,204000.0,600879.78,19392.45,31244.410000000003,0.620669425346806,Gas and Leak Detection Equipment,,500.0,3060.0,4,4,"2.7122,2.7314,2.4236,2.7142",
SU0540,SU,2023,3861.0,333316.0,NY,2692196.0,177.0,1200000.0,2682829.34,119034.0,127015.54000000001,0.9371609174751372,"Toner, Printer and Copiers",,1203257.0,2340.0,11,11,"2.4239,2.7122,2.3132,2.4236,2.4322,2.4221,2.2135,2.7142,2.7135,2.7142,2.6211",
SU0541,SU,2023,3663.0,334220.0,NY,9000000.0,75.0,200000.0,250695.87,41525.0,77746.47,0.5341078508130337,"Connectors, Antennas/Software",,1000000.0,2340.0,12,12,"2.4239,2.7122,2.3132,2.8121,2.8121,2.7142,2.4322,2.4236,2.7135,2.7314,2.7142,2.9114","I,I,I,I,I,I,N,I,I,N,I,N"
SU0542,SU,2023,3823.0,334419.0,NY,110000000.0,419.0,143000.0,365726.39,8152.84,22376.876,0.364342189678309,Capacitive and piezoelectric quart,,1000000.0,6240.0,7,7,"2.4239,2.2437,2.2136,2.4236,2.7142,2.7142,2.6211","N,N,I,I,I,I,N"
SU0543,SU,2023,2431.0,321911.0,NY,1000000.0,18.0,33000.0,93978.85999999999,17775.620000000003,23952.27,0.7421267378832989,"Custom made doors, some windows",,10000.0,2080.0,10,10,"2.3131,4.821,2.4239,2.7142,2.8121,2.4236,2.2437,2.8227,2.4239,2.7142","N,N,N,N,N,N,N,N,N,N"
SU0544,SU,2023,3663.0,334220.0,NY,9000000.0,100.0,100000.0,166929.26,40595.0,40748.950000000004,0.9962219885420359,Antenna,,2000000.0,6422.0,12,12,"2.3132,2.7122,2.8121,2.8121,2.7224,2.4322,2.2511,2.7314,2.7135,2.9114,2.6211,2.4236","I,N,I,I,I,N,I,N,I,N,I,I"
SU0545,SU,2023,3444.0,332322.0,NY,50000000.0,110.0,135000.0,365794.79,52487.45,61592.27,0.8521759305185537,Contract Metal Fabricator,,2600000.0,6400.0,13,13,"2.8121,2.8121,2.7122,2.4239,2.4236,2.4322,2.7142,2.4221,2.9114,2.6211,2.8227,2.7135,2.2437","N,N,N,N,N,N,I,N,N,N,N,N,N"
SU0546,SU,2023,3297.0,327120.0,NY,5000000.0,30.0,30260.0,155741.34999999998,353.0,10533.61,0.03351177801342559,Nitrogen bonded silicon carbide products,,25000.0,8760.0,4,4,"2.3132,2.4239,2.7142,2.2136",
SU0547,SU,2024,3812.0,334290.0,NY,1000000.0,510.0,90000.0,237763.79,977.5,4041.9,0.24184170810757316,Defense/civil aviation sensor systems,,1000.0,2600.0,6,6,"2.7122,2.7135,4.821,2.4322,2.6218,2.6211",
SU0548,SU,2024,2834.0,325414.0,NY,250000000.0,479.0,4390446.0,2278152.59,96588.0,217453.59,0.4441775369171877,Biologics Drug Substance,,40.0,8760.0,10,10,"2.8121,2.8121,2.7122,2.3132,2.4322,2.2113,2.7142,2.2511,2.2437,2.8227","I,I,I,N,N,I,I,I,I,I"
SU0549,SU,2024,3312.0,331492.0,NY,34400000.0,269.0,143000.0,944721.1900000001,181237.51,66733.66,2.7158335089068997,Nickel Base Superalloy Powder,3.0,2400000.0,8400.0,12,12,"2.7122,2.3132,2.4322,2.4236,2.2437,2.4239,2.1321,2.7142,2.6211,2.4146,2.7447,2.9114","N,N,N,N,N,N,N,N,N,N,N,N"
SU0550,SU,2024,3559.0,333249.0,NY,97000000.0,240.0,248000.0,652690.72,191687.63,58164.3,3.295623432242802,Automated electronic equipment,,144.0,4160.0,12,12,"2.3132,2.4239,2.7122,2.4322,2.4236,2.8121,2.7142,2.2136,2.8227,2.7142,2.6211,2.9114","I,N,I,N,I,I,I,I,N,I,N,N"
SU0551,SU,2024,2834.0,325414.0,NY,250000000.0,479.0,4390446.0,2735408.6100000003,721797.0,116364.33,6.202905993615054,Biologics Drug Substance,,40.0,8760.0,11,11,"2.7122,2.7224,2.4239,3.7312,2.7142,2.4221,2.4236,2.7142,2.9114,2.6211,2.9114","I,N,N,I,I,I,I,I,I,N,I"
SU0552,SU,2024,3743.0,336510.0,NY,51586086.0,120.0,1655280.0,588188.03,476500.21,212911.95,2.2380153392047744,Light Rail Vehicles,,8.0,2340.0,15,15,"2.7224,4.821,2.4239,2.3132,2.3131,2.8121,2.4322,2.4236,2.7491,2.1121,2.7142,2.7135,2.1321,2.6211,2.9114",
SU0553,SU,2024,3826.0,334516.0,NY,3200000.0,80.0,70000.0,618607.36,11704.53,69812.64,0.1676563155325454,Optical Components,,1000.0,4550.0,14,14,"2.3131,2.8121,2.2437,2.4236,2.4322,2.7447,2.4221,2.7142,2.7142,2.7447,2.7224,2.6211,2.7441,2.2136","N,N,N,I,I,I,I,I,I,N,I,N,N,I"
SU0554,SU,2024,3491.0,332911.0,NY,200000000.0,321.0,466000.0,3037261.75,632728.88,123465.07899999998,5.1247598521360045,Valves and Hydrants,,171808.0,4420.0,9,9,"2.3131,4.821,2.3132,2.7122,2.8121,2.4322,2.7142,2.1321,2.7234","N,I,N,N,I,I,N,I,I"
SU0555,SU,2024,3441.0,332312.0,NY,26000000.0,57.0,72000.0,183771.97999999998,559876.1799999999,115163.83,4.861562697246175,Structural Steel for Buildings & Bridges,3.0,3118.0,5330.0,15,15,"4.821,2.3131,2.4239,2.4322,2.4236,2.7224,2.4322,2.7447,2.4221,3.7312,2.7142,2.1321,2.6211,2.7232,2.9114","I,N,N,N,I,I,N,N,I,I,I,N,N,I,I"
SU0556,SU,2024,2269.0,313310.0,NY,37000000.0,85.0,144000.0,661770.93,965387.6,357319.0,2.701752775531108,Textiles,2.0,2000000.0,4940.0,17,17,"2.3132,2.7122,4.821,2.3131,2.4239,2.4236,2.1233,2.7224,2.2113,2.2427,2.2122,2.4146,2.7142,2.6211,2.7135,2.8227,2.9114","I,I,I,I,N,I,I,I,I,I,I,I,I,I,I,N,N"
SU0557,SU,2024,3663.0,334417.0,NY,188000000.0,315.0,80000.0,658778.33,1104684.23,229515.27000000002,4.813118665263535,Broad Band Communication Products,,940000.0,6240.0,11,11,"3.1191,2.3132,2.3131,2.4239,2.8121,2.4236,2.7142,2.7142,2.6211,2.7234,2.9114",
SU0558,SU,2024,3841.0,339112.0,NY,125000000.0,450.0,253000.0,2263446.37,1835919.18,599891.28,3.0604198480764713,MRI Magnets,,185.0,8760.0,10,10,"2.8121,2.4239,2.4236,3.7312,2.7142,2.7135,2.4221,2.6211,2.7447,2.9114","I,N,N,I,I,I,N,N,I,N"
SU0559,SU,2024,2258.0,313240.0,NY,560000.0,61.0,79000.0,251145.52,640113.4099999999,237552.766,2.6946156880362317,Fabric,2.0,1300000.0,6240.0,10,10,"4.821,2.4322,2.8121,2.7447,2.2136,2.7232,2.7212,2.6211,2.7234,2.8227",
SU0560,SU,2024,3823.0,332710.0,NY,17925000.0,101.0,27944.0,123379.94,1235.0,14676.85,0.08414612127261639,Power Generation Support Products,,25000.0,4420.0,9,9,"2.7122,2.3131,2.4231,4.821,2.7224,2.4322,2.4236,2.4221,2.6211",
SU0561,SU,2024,2082.0,312120.0,NY,48000000.0,137.0,350000.0,982265.06,438036.01,59675.91,7.340248519042273,"Beer, malt beverages, and other beverages",4.0,335623.0,2340.0,11,11,"4.821,2.8121,2.2437,2.4236,2.2136,2.4221,3.7312,2.4322,2.8227,2.6211,2.9114","I,I,N,I,N,N,I,I,N,I,N"
SU0562,SU,2024,3672.0,334418.0,NY,16000000.0,95.0,32000.0,105819.2,439864.61,144965.72,3.034266376906209,Electronic Circuit Boards,,400000.0,2080.0,12,12,"2.7122,2.3131,2.4239,2.8121,2.2437,4.651,2.4221,4.631,2.2511,2.9114,3.7312,2.9114",
SU0563,SU,2024,3089.0,326199.0,NY,62472000.0,212.0,134000.0,1011297.0800000001,1139464.26,164924.22,6.909017123136917,Plastic bottles and plates used in life sciences,,84746000.0,4992.0,11,11,"2.4239,2.3131,2.4322,2.4236,3.7312,2.7142,2.4322,2.7447,2.2622,2.7234,2.9114",
SU0564,SU,2024,2221.0,313210.0,MA,19000000.0,64.0,166000.0,549261.8599999999,182272.61,47480.85999999999,3.8388649657988507,Woven fabrics,2.0,700000.0,8760.0,8,8,"2.7122,4.821,2.4239,2.2437,2.4221,4.651,2.7135,2.8227","I,I,N,I,I,N,N,N"
SU0565,SU,2024,3599.0,332710.0,NY,18000000.0,100.0,85000.0,279813.68000000005,558478.6799999999,242747.04,2.300661132675397,Metal Parts,2.0,182500.0,4264.0,10,10,"2.3131,2.8121,2.4239,2.4322,2.4236,4.631,2.7142,2.4322,2.2437,2.9114","I,I,I,I,I,N,I,I,I,N"
SU0566,SU,2024,3841.0,339113.0,NY,48000000.0,365.0,67030.0,337268.63,494999.58999999997,200825.62,2.464822914526543,Medical Devices,,44656911.0,6400.0,9,9,"2.4239,2.4322,4.651,2.7142,2.4322,2.6211,2.2437,2.7135,2.9114",
SU0567,SU,2025,2672.0,323111.0,NY,27735231.0,91.0,85000.0,259532.24999999997,448331.91,85246.76000000001,5.259225218647606,"Pressure sensitive labels, packaging films, and shrink sleeves",1.0,1694755839.0,4160.0,10,10,"4.821,2.8121,2.3131,2.4239,2.4236,2.2437,2.7447,2.7447,2.4221,2.9114",
SU0568,SU,2025,3089.0,326199.0,NY,18000000.0,117.0,105753.0,512683.02999999997,298119.81,52946.87,5.630546432678646,Medical and biotech injection molded parts,1.0,262000000.0,6240.0,11,11,"2.8121,2.3131,2.4239,2.7122,2.4236,2.4322,2.7142,2.4322,2.4146,2.6211,2.9114",
SU0569,SU,2025,3479.0,332812.0,NY,4900000.0,74.0,36400.0,123113.29000000001,9119.89,8252.1,1.105159898692454,Hot dip galvanizing and steel coatings,2.0,40000000.0,8760.0,11,11,"2.8121,2.4239,2.2136,2.7142,2.4322,2.7447,2.7447,2.2437,2.4221,2.7495,2.7135",
SU0570,SU,2025,2086.0,312112.0,NY,15000000.0,52.0,230454.0,688411.7100000001,655918.3200000001,151059.65,4.342114654707594,Bottled Spring Water,,10000000.0,2600.0,8,8,"2.8121,2.7224,2.7243,2.7142,2.4322,2.4236,2.4146,2.9114",
SU0571,SU,2025,3724.0,336412.0,NY,22000000.0,135.0,87936.0,575967.19,1862271.61,140392.05,13.264793911051234,Provide a full range of machining to aerospace customers,,95000.0,6500.0,10,10,"2.7224,2.8121,2.3131,2.4239,2.4236,2.2437,2.7135,2.6211,2.2511,2.9114",
SU0572,SU,2025,8331.0,339999.0,NY,12000000.0,141.0,75000.0,145863.0,187132.46,47252.31,3.9602817301418702,"Notepads, Sewing Operation",,825553.0,2860.0,10,10,"2.4322,2.7224,2.3131,2.4239,2.8121,2.2511,2.4322,2.7142,2.6211,2.9114",
TA0001,TA,2001,3621.0,,TX,24000000.0,140.0,100000.0,98650.0,5831.0,19072.0,0.3057361577181208,Industrial Generators,,1023.0,2219.0,6,6,"3.5316,2.7447,2.7231,2.4236,2.7124,2.7135","N,N,N,I,I,N"
TA0002,TA,2001,3444.0,,TX,24000000.0,135.0,220000.0,121728.0,-7618.0,23264.0,-0.32745873452544705,Industrial Paint Spray Booths and Finishing Systems,,300.0,2680.0,6,6,"2.7121,2.8121,4.821,2.7142,2.7132,2.7124","N,I,I,I,N,I"
TA0003,TA,2001,2764.0,,TX,21000000.0,99.0,104850.0,145061.0,20829.0,22446.0,0.9279604383854584,Business Forms,2.0,3400000.0,6048.0,9,9,"2.6222,3.6192,2.7142,3.5316,2.7121,2.7492,3.5248,2.7135,3.1191","I,I,N,I,P,N,I,N,N"
TA0004,TA,2001,2452.0,,TX,50000000.0,236.0,102000.0,120439.0,8976.0,129244.0,0.06945003249667296,Prefabricated Homes,1.0,2490.0,2117.0,7,7,"4.652,3.5311,2.4236,4.446,2.4231,2.7135,4.821","I,I,I,P,I,N,I"
TA0005,TA,2001,2899.0,,TX,75000000.0,80.0,500000.0,1714840.0,32033.0,255169.0,0.12553640920331233,Chemical Products,3.0,58000000.0,8640.0,14,14,"3.1161,2.2121,2.2162,2.2135,4.514,2.2162,2.2511,2.2191,2.4314,3.5217,4.821,2.2136,2.2136,2.2511","I,P,N,I,I,I,I,I,N,I,I,I,I,N"
TA0006,TA,2001,3999.0,,TX,17000000.0,236.0,150000.0,64976.0,59529.0,103062.0,0.5776037724864644,Leather Goods,3.0,2400000.0,2793.0,7,7,"4.441,2.8112,2.7447,2.7142,3.5217,2.7135,2.4231","P,I,I,I,I,N,N"
TA0007,TA,2001,3086.0,,TX,24000000.0,150.0,80000.0,335657.0,5009.0,23447.0,0.21363074167270865,PVC Core Foam,3.0,1670.0,8328.0,8,8,"2.2136,2.2511,2.6218,2.4314,2.6215,2.7132,2.7135,2.2523","I,I,I,N,I,I,I,N"
TA0008,TA,2001,2759.0,,TX,40000000.0,160.0,55000.0,233610.0,2422.0,27860.0,0.08693467336683416,Printed Checks,1.0,18300000.0,4628.0,6,6,"2.8114,2.7111,2.8123,2.6218,2.7142,2.7135","I,N,I,I,I,N"
TA0009,TA,2001,2621.0,,TX,14000000.0,61.0,80000.0,95084.0,1331.0,12755.0,0.10435123480987848,Industrial Paperboard Products,3.0,1000.0,4500.0,9,9,"2.6212,2.4226,2.4236,2.7142,2.6218,2.3137,2.4314,2.7135,2.2136","N,N,I,I,I,I,N,N,N"
TA0010,TA,2001,3599.0,,TX,80000000.0,450.0,241000.0,806582.0,14218.0,123536.0,0.11509195700038855,Precision parts machining and fabrication,1.0,2754737.0,6000.0,10,10,"2.7221,2.8121,2.4236,2.8123,2.7124,2.2123,2.2523,2.7135,2.7142,2.7124","I,I,I,I,N,I,N,I,I,I"
TA0011,TA,2001,3089.0,,TX,15000000.0,120.0,93500.0,162536.0,970.0,11030.0,0.08794197642792384,Garage Door Window Trim,,3000.0,3412.0,5,5,"2.8114,2.2511,2.4236,2.4221,2.4314","I,I,I,I,N"
TA0012,TA,2001,3199.0,,TX,40000000.0,210.0,180000.0,188126.0,10140.0,27655.0,0.36666064002892784,"Binders,Custom Binders, and Sheet Protectors",1.0,,4864.0,6,6,"2.3132,2.7142,2.7447,2.4236,2.7135,2.7135","I,I,N,I,N,I"
TA0013,TA,2001,3084.0,,TX,40000000.0,100.0,118000.0,733726.0,2585.0,20250.0,0.1276543209876543,Polyethylene pipes and fittings,2.0,60000000.0,8520.0,6,6,"2.4314,2.6231,2.7121,2.7135,2.2511,2.2511","N,I,I,I,I,I"
TA0014,TA,2001,2653.0,,TX,32000000.0,150.0,458000.0,750559.0,15834.0,22119.0,0.7158551471585515,Corrugated Boxes,6.0,1248.0,6229.0,7,7,"2.4226,3.6112,2.6231,2.7135,2.7142,2.2136,2.7142","I,I,I,I,I,N,I"
TA0015,TA,2001,2759.0,,TX,18000000.0,63.0,55000.0,199402.0,1140.0,4123.0,0.2764976958525346,Direct Mailings,2.0,3340000.0,6288.0,4,4,"2.4236,2.7142,2.7142,2.7447","N,N,N,N"
TA0016,TA,2001,3769.0,,TX,40000000.0,400.0,195000.0,2196615.0,20189.0,469224.0,0.0430263584130394,"Missile Casing, Ordinance & Alum. For.",3.0,25000000.0,6448.0,11,11,"2.1224,2.4222,2.2511,2.4236,2.2514,2.7444,2.7134,2.4314,2.7135,2.7122,2.7142","I,I,I,I,N,I,I,N,I,N,I"
TA0017,TA,2001,3531.0,,TX,15000000.0,100.0,537000.0,68996.0,198.0,11694.0,0.01693175987685993,Construction Machinery,,40.0,2148.0,5,5,"2.7121,2.7124,4.821,2.4231,2.4314","I,I,I,I,N"
TA0018,TA,2001,2764.0,,TX,12000000.0,87.0,51000.0,169748.0,1420.0,9650.0,0.14715025906735751,Business Forms,,2603.0,6384.0,7,7,"2.2523,2.7142,2.4314,2.6212,2.7124,2.6242,2.2511","K,K,K,K,K,K,K"
TA0019,TA,2001,3585.0,,TX,24000000.0,250.0,90000.0,261036.0,11847.0,51668.0,0.22929085701014168,Automotive Heating and A/C Systems,1.0,,4353.0,6,6,"4.441,2.8114,2.7496,3.3131,2.7135,2.2136","N,I,N,I,I,N"
TA0020,TA,2001,3861.0,,TX,65000000.0,203.0,14500.0,700482.0,29356.0,28350.0,1.035485008818342,Photo Masks,1.0,22000.0,8760.0,8,8,"2.7142,4.821,2.7132,2.4231,2.2511,2.2511,2.7135,2.2511","P,I,I,I,I,I,I,I"
TA0021,TA,2002,3644.0,,TX,39000000.0,167.0,134915.0,479509.0,25587.0,28798.0,0.888499201333426,Conduit and Conduit Fitting,,3000.0,4250.0,6,6,"2.2136,2.2121,2.2135,2.2511,2.7121,2.7124","I,N,I,I,I,I"
TA0022,TA,2002,2677.0,,TX,25000000.0,160.0,200000.0,240129.0,861.0,19751.0,0.04359272948205154,Envelopes,1.0,1500000000.0,6408.0,6,6,"2.8121,2.8123,2.7111,2.4235,2.7494,2.7142","I,I,I,I,N,I"
TA0023,TA,2002,2677.0,,TX,37000000.0,240.0,250000.0,668421.0,468.0,11336.0,0.04128440366972477,Paper Envelopes,1.0,2000000000.0,6192.0,5,5,"2.8123,2.4314,2.7142,2.7121,2.7142","I,N,N,I,I"
TA0024,TA,2002,3494.0,,TX,43000000.0,211.0,307000.0,820251.0,4940.0,24763.0,0.1994911763518152,Iron and Steel plug valves,1.0,60000.0,6312.0,11,11,"2.4224,2.7111,3.7115,2.2511,2.4236,2.4221,2.4314,2.7122,2.7135,2.7142,2.6212","I,I,N,I,I,I,I,N,I,I,N"
TA0025,TA,2002,3714.0,,TX,42000000.0,174.0,49000.0,170667.0,11030.0,30541.0,0.3611538587472578,Auto Alternators and Brake Pads,1.0,800000.0,4518.0,9,9,"2.7231,2.8114,2.7142,2.7447,2.7142,2.6212,2.4314,2.7135,2.7122","I,I,I,I,N,I,I,I,N"
TA0026,TA,2002,3641.0,,TX,22000000.0,93.0,110000.0,353792.0,2096.0,9889.0,0.21195267468904844,Lamp Bases and Leads,1.0,2147483647.0,6296.0,7,7,"2.4236,2.7494,2.6212,2.2511,2.7135,2.3132,2.7292","I,I,N,I,I,I,I"
TA0027,TA,2002,3085.0,,TX,7000000.0,110.0,60000.0,333245.0,93888.0,93288.0,1.0064316953949062,Plastic Bottles,2.0,5000000.0,7344.0,8,8,"3.5212,3.5217,2.2511,2.4314,2.4236,2.4221,2.7121,2.7135","N,I,N,I,I,I,N,I"
TA0028,TA,2002,3492.0,,TX,140000000.0,400.0,450000.0,626441.0,1030.0,81232.0,0.01267973212527083,RotaryControlValves,1.0,53200.0,6384.0,6,6,"4.222,2.4236,2.6222,2.4231,4.821,2.7447","N,I,I,I,I,I"
TA0029,TA,2002,3429.0,,TX,10000000.0,418.0,230000.0,1611034.0,10154.0,119415.0,0.0850311937361303,Lock Sets and Bolts,1.0,1000000000.0,6312.0,6,6,"2.7124,2.7111,2.4236,2.4239,2.7135,2.2514","I,I,I,N,I,N"
TA0030,TA,2002,3535.0,,TX,12000000.0,100.0,64000.0,158039.0,8720.0,15885.0,0.5489455461126849,Bulk Material;Conveyor,1.0,3854.0,3383.0,6,6,"4.452,4.132,2.6218,2.4236,2.4314,2.7135","N,I,I,I,I,N"
TA0031,TA,2002,2653.0,,TX,40000000.0,150.0,239000.0,481248.0,33900.0,37915.0,0.8941052353949624,Corrugated Boxes,6.0,2147483647.0,6264.0,7,7,"2.7229,2.2135,2.4236,2.2136,2.7135,2.7124,2.7142","N,I,I,I,I,I,I"
TA0032,TA,2002,3714.0,,TX,32000000.0,539.0,500000.0,561173.0,1211.0,113965.0,0.010626069407274162,Automotive Sub-Assembly,,,6072.0,6,6,"3.5316,2.8121,2.7111,2.8123,2.7111,2.7135","I,I,I,I,N,I"
