SUPERID,ID,AR_NUMBER,APPCODE,ARC2,IMPSTATUS,IMPCOST,PSOURCCODE,PCONSERVED,PSOURCONSV,PSAVED,SSOURCCODE,SCONSERVED,SSOURCONSV,SSAVED,TSOURCCODE,TCONSERVED,TSOURCONSV,TSAVED,QSOURCCODE,QCONSERVED,QSOURCONSV,QSAVED,REBATE,INCREMNTAL,FY,IC_CAPITAL,IC_OTHER,PAYBACK,BPTOOL
SU047104,SU0471,4,3,2.7135,N,1560,EC,19095,,955,,,,,,,,,,,,,N,N,2018,1160,400,,none
SU047105,SU0471,5,2,2.4221,I,1240,EC,14055,,703,,,,,,,,,,,,,N,N,2018,760,480,,none
SU047106,SU0471,6,3,2.2123,I,172,E2,15,,75,,,,,,,,,,,,,N,N,2018,92,80,,none
SU047107,SU0471,7,3,2.3212,N,6608,EF,,,2099,,,,,,,,,,,,,N,N,2018,6608,,,none
SU047201,SU0472,1,4,4.821,I,,R6,,,4715,,,,,,,,,,,,,N,N,2018,,,,none
SU047202,SU0472,2,3,2.2123,I,6120,E2,372,,1339,,,,,,,,,,,,,N,N,2018,6000,120,,none
SU047203,SU0472,3,3,2.7134,N,265,EC,11159,,482,,,,,,,,,,,,,N,N,2018,185,80,,none
SU047204,SU0472,4,1,2.1336,N,10000,E2,2840,,10224,,,,,,,,,,,,,N,N,2018,9200,800,,none
SU047205,SU0472,5,2,2.4221,I,3200,EC,31884,,1377,,,,,,,,,,,,,N,N,2018,2800,400,,none
SU047206,SU0472,6,3,2.7142,I,47766,EC,270765,,11697,ED,556.8,,6114,R6,,,7544,,,,,N,N,2018,26999,20767,,none
SU047207,SU0472,7,3,2.6211,N,420,EC,4818,,208,,,,,,,,,,,,,N,N,2018,340,80,,none
SU047208,SU0472,8,2,2.2414,N,15784,E2,1696,,6103,,,,,,,,,,,,,N,N,2018,9284,6500,,none
SU047209,SU0472,9,3,2.7135,I,1132,EC,7392,,319,,,,,,,,,,,,,N,N,2018,812,320,,none
SU047301,SU0473,1,2,2.4231,I,,EC,52652,,2790,,,,,,,,,,,,,N,N,2019,,,,none
SU047302,SU0473,2,1,2.4314,N,,EC,135694,,7192,ED,736.8,,4612,,,,,,,,,N,N,2019,,,,none
SU047303,SU0473,3,3,2.7447,I,200,E2,96.1,,519,,,,,,,,,,,,,N,N,2019,100,100,,none
SU047304,SU0473,4,3,2.7134,N,470,EC,17280,,916,,,,,,,,,,,,,N,N,2019,370,100,,none
SU047305,SU0473,5,3,2.7314,N,925,EC,4999,,265,E2,73.1,,395,,,,,,,,,N,N,2019,925,,,none
SU047306,SU0473,6,3,2.7142,I,290,EC,824,,43.67,ED,1.128,,7.06,R1,,,141,,,,,N,N,2019,125,165,,none
SU047307,SU0473,7,2,2.4221,N,4006,EC,30656,,1625,,,,,,,,,,,,,N,N,2019,2506,1500,,none
SU047308,SU0473,8,3,2.6211,N,412,EC,3157,,167,,,,,,,,,,,,,N,N,2019,312,100,,none
SU047309,SU0473,9,3,2.7142,N,30695,EC,140172,,7429,ED,388,,2429,R1,,,1870,,,,,N,N,2019,11510,19185,,none
SU047401,SU0474,1,3,2.7122,I,3500,EC,62375,,523,ED,121,,571,,,,,,,,,N,N,2019,3500,,,none
SU047402,SU0474,2,3,2.7447,I,2500,E2,1537,,6517,,,,,,,,,,,,,N,N,2019,2000,500,,none
SU047403,SU0474,3,3,2.7134,I,570,EC,50601,,425,,,,,,,,,,,,,N,N,2019,370,200,,none
SU047404,SU0474,4,3,2.7142,I,650,EC,4643,,39.14,ED,6.4,,30.27,R1,,,287.59,,,,,N,N,2019,263,387,,none
SU047405,SU0474,5,3,2.3212,I,18735,EF,,,8523,,,,,,,,,,,,,N,N,2019,18735,,,none
SU047406,SU0474,6,2,2.2414,N,16284,E2,1196,,5071,,,,,,,,,,,,,N,N,2019,9784,6500,,none
SU047501,SU0475,1,4,4.821,I,,R6,,,388,,,,,,,,,,,,,N,N,2019,,,,none
SU047502,SU0475,2,2,2.4322,N,100,EC,2880,,157.82,ED,9.6,,79.87,E2,-9.8,,-37,,,,,N,N,2019,,100,,none
SU047503,SU0475,3,3,3.1161,N,7500,EC,-589,,-32.4,ED,-48,,-399.36,P2,,,10679,,,,,N,Y,2019,6000,1500,,none
SU047504,SU0475,4,2,2.4221,N,1231,EC,21767,,1189,,,,,,,,,,,,,N,Y,2019,731,500,,none
SU047505,SU0475,5,3,2.6211,N,195,EC,2477,,135.7396,,,,,,,,,,,,,N,Y,2019,170,25,,none
SU047506,SU0475,6,3,2.7142,N,7474,EC,18046,,988.92,ED,104.1,,868.61,R6,,,421,,,,,N,N,2019,6941,533,,none
SU047601,SU0476,1,3,2.7122,I,,EC,3888,,148,ED,9.72,,68,,,,,,,,,N,N,2019,,,,none
SU047602,SU0476,2,3,2.7447,I,131,E2,310,,1702,,,,,,,,,,,,,N,N,2019,56,75,,none
SU047603,SU0476,3,3,2.7314,N,894,EC,12300,,467,E2,480.1,,2636,,,,,,,,,N,N,2019,894,,,none
SU047604,SU0476,4,3,2.7135,I,433,EC,21120,,803,,,,,,,,,,,,,N,N,2019,348,85,,none
SU047605,SU0476,5,2,2.4221,N,1607,EC,51435,,1955,,,,,,,,,,,,,N,N,2019,1482,125,,none
SU047606,SU0476,6,3,3.1161,N,4500,EC,-417,,-16,ED,-30,,-211,R6,,,4280,R1,,,1042,N,N,2019,4000,500,,none
SU047701,SU0477,1,2,2.4322,I,61,EC,960,,45.12,ED,60,,706.08,E2,-3.9,,-18.84,,,,,N,N,2019,,61,,none
SU047702,SU0477,2,3,3.1161,N,3226,EC,-500,,-23.5,ED,-12,,-141.216,R1,,,2436,R6,,,1459,N,N,2019,2800,426,,none
SU047703,SU0477,3,3,2.7142,I,11998,EC,110155,,5177,ED,350.3,,4122,R1,,,457,R6,,,214,Y,N,2019,6837,5161,,none
SU047704,SU0477,4,3,2.7142,I,522,EC,2698,,127,ED,3.7,,44,R1,,,137,R6,,,99,N,N,2019,288,234,,none
SU047705,SU0477,5,3,2.6211,I,288,EC,3157,,148,,,,,,,,,,,,,Y,N,2019,227,61,,none
SU047706,SU0477,6,2,2.4221,I,992,EC,8614,,405,,,,,,,,,,,,,N,N,2019,687,305,,none
SU047801,SU0478,1,2,2.4322,N,260,EC,30000,,1260,ED,187.5,,2237,E2,120.4,,-827,,,,,N,N,2019,,260,,none
SU047802,SU0478,2,3,2.6211,N,253,EC,11147,,468,,,,,,,,,,,,,N,N,2019,170,83,,none
SU047803,SU0478,3,2,2.4221,N,1302,EC,40116,,1685,,,,,,,,,,,,,N,N,2019,970,332,,none
SU047804,SU0478,4,3,2.7142,I,528,EC,2348,,98,ED,3.2,,38,R6,,,85,R1,,,164,N,N,2019,250,278,,none
SU047805,SU0478,5,3,2.7135,N,1973,EC,26913,,1130,,,,,,,,,,,,,N,N,2019,1392,581,,none
SU047806,SU0478,6,3,2.7142,I,75548,EC,113901,,4784,ED,20,,239,R6,,,674,R1,,,2624,N,N,2019,70000,5548,,none
SU047807,SU0478,7,3,2.3212,N,113315,EF,,,29408,,,,,,,,,,,,,N,N,2019,113315,,,none
SU047901,SU0479,1,2,2.4231,I,,EC,10951,,733,,,,,,,,,,,,,N,N,2019,,,,none
SU047902,SU0479,2,3,2.7447,I,300,E11,81,,1486,,,,,,,,,,,,,N,N,2019,200,100,,none
SU047903,SU0479,3,2,2.4322,N,113,EC,18000,,1206,ED,135,,1386,E11,72.3,,-1325,,,,,N,N,2019,,113,,none
SU047904,SU0479,4,2,2.2511,I,500,E11,355.5,,6520,,,,,,,,,,,,,N,N,2019,400,100,,none
SU047905,SU0479,5,3,2.7224,N,383,E11,75.3,,1382,,,,,,,,,,,,,N,N,2019,180,203,,none
SU047906,SU0479,6,2,2.2136,I,500,E11,31.9,,584,,,,,,,,,,,,,N,N,2019,400,100,,none
SU047907,SU0479,7,3,2.7142,N,301,EC,3329,,223,ED,4.6,,47,R6,,,183,,,,,N,N,2019,188,113,,none
SU047908,SU0479,8,3,2.6211,N,714,EC,6314,,423,,,,,,,,,,,,,N,N,2019,624,90,,none
SU048001,SU0480,1,2,2.4231,N,,EC,34869,,1583,,,,,,,,,,,,,N,N,2019,,,,none
SU048002,SU0480,2,3,2.7314,N,882,EC,42788,,1942,E2,1434,,9766,,,,,,,,,N,N,2019,882,,,none
SU048003,SU0480,3,2,2.4221,N,1311,EC,33591,,1512,,,,,,,,,,,,,N,N,2019,1071,240,,none
SU048004,SU0480,4,3,2.7142,I,899,EC,8935,,405.65,ED,12.24,,133.54,R6,,,201,R1,,,182,N,N,2019,500,399,,none
SU048005,SU0480,5,3,2.7135,I,2919,EC,42241,,1917,,,,,,,,,,,,,N,N,2019,2405,514,,none
SU048006,SU0480,6,3,2.6211,N,200,EC,2411,,109,,,,,,,,,,,,,N,N,2019,170,30,,none
SU048007,SU0480,7,3,2.7142,I,20587,EC,108906,,4944,ED,282,,3077,R6,,,-140,R1,,,558,N,N,2019,13007,7580,,none
SU048101,SU0481,1,3,2.7122,N,,EC,45144,,1580,ED,74.8,,1050,,,,,,,,,N,N,2019,,,,none
SU048102,SU0481,2,3,2.7447,I,28,E2,227.3,,1034,,,,,,,,,,,,,N,N,2019,13,15,,none
SU048103,SU0481,3,2,2.2511,N,1023,E2,391,,1779,,,,,,,,,,,,,N,N,2019,993,30,,none
SU048104,SU0481,4,3,2.7142,I,13202,EC,208008,,7280,ED,346.68,,4871,R6,,,-14,,,,,N,N,2019,12752,450,,none
SU048105,SU0481,5,3,3.1161,N,2041,EC,-390,,-14,ED,-24,,-337,R6,,,2000,,,,,N,N,2019,1800,241,,none
SU048106,SU0481,6,3,2.7142,I,360,EC,3504,,123,ED,4.8,,67,R1,,,75,R6,,,40,N,N,2019,200,160,,none
SU048107,SU0481,7,3,2.7135,N,1168,EC,18288,,640,,,,,,,,,,,,,N,N,2019,962,206,,none
SU048108,SU0481,8,2,2.2414,N,15784,E2,1346,,6126,,,,,,,,,,,,,N,N,2019,9284,6500,,none
SU048109,SU0481,9,3,2.6211,N,996,EC,9471,,331,,,,,,,,,,,,,N,N,2019,936,60,,none
SU048201,SU0482,1,2,2.4231,N,,EC,73080,,4458,,,,,,,,,,,,,N,N,2019,,,,none
SU048202,SU0482,2,4,2.8114,I,,R6,,,2702,,,,,,,,,,,,,N,N,2019,,,,none
SU048203,SU0482,3,2,2.4322,N,80,EC,13440,,820,ED,84,,792,E2,-54,,-320,,,,,N,N,2019,,80,,none
SU048204,SU0482,4,3,2.6211,I,,EC,4260,,260,,,,,,,,,,,,,N,N,2019,,,,none
SU048205,SU0482,5,3,2.7135,N,176,EC,1373,,84,,,,,,,,,,,,,N,N,2019,116,60,,none
SU048301,SU0483,1,4,4.821,I,,R6,,,1917,,,,,,,,,,,,,N,N,2019,,,,none
SU048302,SU0483,2,2,2.4231,I,,EC,13867,,498,,,,,,,,,,,,,N,N,2019,,,,none
SU048303,SU0483,3,4,2.8121,I,264,R6,,,8883.45,,,,,,,,,,,,,N,N,2019,,264,,none
SU048304,SU0483,4,2,2.4322,I,89.5,EC,9600,,345.6,ED,72,,779.76,E2,40.9,,-150,,,,,N,N,2019,,89.5,,none
SU048305,SU0483,5,2,2.4221,I,623.75,EC,54086,,1947,,,,,,,,,,,,,N,N,2019,579,44.75,,none
SU048306,SU0483,6,3,2.7447,I,49,E2,23.3,,86,,,,,,,,,,,,,N,N,2019,27,22,,none
SU048307,SU0483,7,3,3.1161,I,2937,EC,1333,,-48,ED,36,,-389.88,R6,,,4983,,,,,N,N,2019,2400,537,,none
SU048308,SU0483,8,3,2.7142,I,576,EC,2453,,88.3,ED,3.4,,36.82,R6,,,90,R1,,,182,N,N,2019,263,313,,none
SU048309,SU0483,9,3,2.7142,I,5186,EC,59604,,2145,ED,81.6,,883.7,R6,,,107,,,,,N,N,2019,2318,2868,,none
SU048310,SU0483,10,3,2.7134,I,460,EC,7103,,256,,,,,,,,,,,,,N,N,2019,370,90,,none
SU048311,SU0483,11,3,2.6211,N,356.75,EC,3066,,110,,,,,,,,,,,,,N,N,2019,312,44.75,,none
SU048312,SU0483,12,3,2.7224,N,163.19,E2,13.2,,48.3,,,,,,,,,,,,,N,N,2019,118.44,44.75,,none
SU048401,SU0484,1,2,2.4322,N,13.6,EC,3240,,68,ED,18,,132,E2,-13,,-50,,,,,N,N,2019,,13.6,,none
SU048402,SU0484,2,3,2.7447,I,157,E2,97,,370,,,,,,,,,,,,,N,N,2019,21,136,,none
SU048403,SU0484,3,2,2.2414,N,15784,E2,5950,,22670,,,,,,,,,,,,,N,N,2019,9284,6500,,none
SU048404,SU0484,4,3,2.1224,N,185420,E2,44099,,168017,,,,,,,,,,,,,N,N,2019,185420,,,none
SU048405,SU0484,5,2,2.2136,I,318,E2,62,,236,,,,,,,,,,,,,N,N,2019,46,272,,none
SU048406,SU0484,6,3,2.7314,I,929,EC,4350,,90,E2,111,,424,,,,,,,,,N,N,2019,929,,,none
SU048407,SU0484,7,3,2.7142,I,4046,EC,66663,,1400,ED,140.28,,1032,R6,,,84,,,,,N,N,2019,4046,,,none
SU048408,SU0484,8,1,2.7135,I,30,EC,3302,,69,,,,,,,,,,,,,N,N,2019,30,,,none
SU048501,SU0485,1,2,2.4231,N,,EC,47205,,1025,,,,,,,,,,,,,N,N,2019,,,,none
SU048502,SU0485,2,4,2.8121,I,264,R6,,,3064,,,,,,,,,,,,,N,N,2019,,264,,none
SU048503,SU0485,3,2,2.4322,N,75,EC,7200,,158.4,ED,45,,320.85,E2,-28.9,,-134.97,,,,,N,N,2019,,75,,none
SU048504,SU0485,4,4,2.8121,N,264,R6,,,707,,,,,,,,,,,,,N,N,2019,,264,,none
SU048505,SU0485,5,3,3.1161,N,6500,EC,-2600,,-57.2,ED,-124.8,,-889.82,R6,,,11733,,,,,N,N,2019,5200,1300,,none
SU048506,SU0485,6,3,2.7314,N,944,EC,13137,,289,E2,218.6,,1021,,,,,,,,,N,N,2019,944,,,none
SU048507,SU0485,7,2,2.4221,I,2832,EC,132872,,2923,,,,,,,,,,,,,N,N,2019,832,2000,,none
SU048508,SU0485,8,3,2.7142,I,415,EC,4117,,91,ED,5.6,,40,R6,,,256,,,,,N,N,2019,250,165,,none
SU048509,SU0485,9,3,2.7134,I,1645,EC,59331,,1305,,,,,,,,,,,,,N,N,2019,1295,350,,none
SU048510,SU0485,10,3,2.7142,I,26026,EC,295190,,6493,ED,646,,4607,R6,,,4142,,,,,N,N,2019,22526,3500,,none
SU048511,SU0485,11,3,2.6211,N,1404,EC,15768,,347,,,,,,,,,,,,,N,N,2019,1304,100,,none
SU048601,SU0486,1,3,2.7224,N,,E2,92,,359,,,,,,,,,,,,,N,N,2019,,,,none
SU048602,SU0486,2,2,2.4322,N,99,EC,20790,,1102,E2,-89,,-346,ED,115.5,,406.9,,,,,N,N,2019,,99,,none
SU048603,SU0486,3,3,2.7314,N,890,EC,26998,,1430.89,E2,785.4,,3063,,,,,,,,,N,N,2019,890,,,none
SU048604,SU0486,4,3,3.1161,N,2288,EC,-3952,,-209.5,ED,-78,,-274.8,R6,,,6566,,,,,N,N,2019,2000,288,,none
SU048605,SU0486,5,3,2.7142,N,21904,EC,371178,,19672,ED,1078,,3797.8,R6,,,3318,,,,,N,N,2019,17584,4320,,none
SU048606,SU0486,6,3,2.7491,N,844.93,E2,222.7,,868.53,,,,,,,,,,,,,N,N,2019,844.93,,,none
SU048607,SU0486,7,3,2.7142,I,857,EC,7621,,403.9,ED,10.4,,36.6,R1,,,190.8,R6,,,171,N,N,2019,425,432,,none
SU048608,SU0486,8,3,2.6211,I,839,EC,7747,,411,,,,,,,,,,,,,N,N,2019,794,45,,none
SU048609,SU0486,9,3,2.7135,N,2060,EC,14475,,767,,,,,,,,,,,,,N,N,2019,1671,389,,none
SU048701,SU0487,1,4,4.821,N,,R6,,,1476,,,,,,,,,,,,,N,N,2019,,,,none
SU048702,SU0487,2,3,2.7224,I,,E2,45,,185,,,,,,,,,,,,,N,N,2019,,,,none
SU048703,SU0487,3,4,2.8121,N,240,R6,,,3638.86,,,,,,,,,,,,,N,N,2019,,240,,none
SU048704,SU0487,4,2,2.4322,I,165,EC,13200,,673.2,E2,-56.3,,-231,ED,115.5,,1656,,,,,N,N,2019,,165,,none
SU048705,SU0487,5,3,3.1161,I,9690,EC,-5200,,-265,ED,-152,,-2237,R6,,,9000,R1,,,6000,N,N,2019,8490,1200,,none
SU048706,SU0487,6,3,2.7142,N,1073,EC,7359,,375,ED,10.1,,145,R1,,,306,R6,,,166,N,N,2019,413,660,,none
SU048707,SU0487,7,3,2.7314,N,5591,EC,28904,,1474,E2,767,,3144,,,,,,,,,N,N,2019,5591,,,none
SU048708,SU0487,8,3,2.7135,N,3425,EC,51127,,2607,,,,,,,,,,,,,N,N,2019,2405,1020,,none
SU048709,SU0487,9,3,2.6211,N,602,EC,5634,,287,,,,,,,,,,,,,N,N,2019,482,120,,none
SU048710,SU0487,10,2,2.2414,N,15784,E2,823.2,,3375,,,,,,,,,,,,,N,N,2019,9284,6500,,none
SU048801,SU0488,1,3,2.7224,N,,E2,6.7,,27,,,,,,,,,,,,,N,N,2019,,,,none
SU048802,SU0488,2,4,2.8121,I,264,R6,,,1216,,,,,,,,,,,,,N,N,2019,,264,,none
SU048803,SU0488,3,3,2.7314,N,941,EC,23582,,943.28,E2,281.5,,1165.41,,,,,,,,,N,N,2019,941,,,none
SU048804,SU0488,4,3,3.1161,N,3690,EC,-750,,-30,ED,-108,,-1264.68,R6,,,8000,,,,,N,N,2019,2970,720,,none
SU048805,SU0488,5,3,2.7142,N,652,EC,4450,,178,ED,6.1,,71.43,R6,,,10,R1,,,14,N,N,2019,250,402,,none
SU048901,SU0489,1,2,2.4322,I,110,EC,13200,,514.8,E2,-56.3,,-330,ED,77.55,,580,,,,,N,N,2019,,110,,none
SU048902,SU0489,2,3,2.7314,N,1802,EC,32016,,1248.6,E2,880.7,,5160.9,,,,,,,,,N,N,2019,1802,,,none
SU048903,SU0489,3,3,2.7142,N,828,EC,7120,,277.6,ED,9.8,,73.3,R6,,,16,R1,,,68,N,N,2019,400,428,,none
SU048904,SU0489,4,3,2.7142,N,31423,EC,245499,,9574.4,ED,490.9,,3671.9,R6,,,224,,,,,N,N,2019,17063,14360,,none
SU048905,SU0489,5,3,2.6211,N,968,EC,7673,,299,,,,,,,,,,,,,N,N,2019,908,60,,none
SU048906,SU0489,6,3,2.7135,N,396,EC,3032,,118,,,,,,,,,,,,,N,N,2019,236,160,,none
SU049001,SU0490,1,2,2.4221,I,532,EC,40454,,1780,,,,,,,,,,,,,N,N,2019,352,180,,none
SU049002,SU0490,2,3,2.7135,N,277,EC,18396,,809,,,,,,,,,,,,,N,N,2019,232,45,,none
SU049003,SU0490,3,3,2.7142,I,10531,EC,265302,,11673,ED,324,,1429,R1,,,122,R6,,,-1922,N,N,2019,9650,881,,none
SU049004,SU0490,4,3,2.7142,I,181,EC,2014,,89,ED,2.8,,12.35,R1,,,31,R6,,,45,N,N,2019,113,68,,none
SU049005,SU0490,5,3,2.7134,I,182.6,EC,876,,39,,,,,,,,,,,,,N,N,2019,160,22.6,,none
SU049101,SU0491,1,3,2.7122,N,,EC,18637,,1360,ED,38.4,,243,,,,,,,,,N,N,2019,,,,none
SU049102,SU0491,2,3,3.1161,N,940,EC,-562.5,,-41,ED,-12,,-76,R6,,,4277,,,,,N,N,2019,780,160,,none
SU049103,SU0491,3,3,2.7314,N,934,EC,22414,,1634,E2,416.7,,304,,,,,,,,,N,N,2019,934,,,none
SU049104,SU0491,4,3,2.6211,N,542,EC,5552,,405,,,,,,,,,,,,,N,N,2019,482,60,,none
SU049105,SU0491,5,3,2.7142,N,1842,EC,2970,,217,ED,6.1,,32,R6,,,837,,,,,N,N,2019,250,1592,,none
SU049106,SU0491,6,3,2.7142,N,102442,EC,417452,,30474,ED,860,,5444.7,R6,,,2510,,,,,N,N,2019,15305,87137,,none
SU049107,SU0491,7,2,2.4221,N,1387,EC,5268,,385,,,,,,,,,,,,,N,N,2019,437,950,,none
SU049201,SU0492,1,2,2.4322,I,120,EC,22680,,2041.2,E2,-96.7,,-717,ED,126,,498,,,,,N,N,2019,,120,,none
SU049202,SU0492,2,2,2.4221,N,641,EC,11868,,1069,,,,,,,,,,,,,N,N,2019,481,160,,none
SU049203,SU0492,3,3,3.1161,N,2300,EC,-936,,-84.24,ED,-62.4,,-246.48,R1,,,3820,,,,,N,N,2019,1980,320,,none
SU049204,SU0492,4,2,2.2511,N,295,E2,43,,318,,,,,,,,,,,,,N,N,2019,135,160,,none
SU049205,SU0492,5,3,2.7314,N,1441,EC,10830,,975,E2,70.6,,523,,,,,,,,,N,N,2019,1441,,,none
SU049206,SU0492,6,3,2.6211,I,732,EC,8111,,730,,,,,,,,,,,,,N,N,2019,652,80,,none
SU049301,SU0493,1,4,2.8121,N,,R6,,,7007,,,,,,,,,,,,,N,N,2020,,,,none
SU049302,SU0493,2,4,2.8121,N,,R6,,,1073,,,,,,,,,,,,,N,N,2020,,,,none
SU049303,SU0493,3,3,2.7314,N,902,EC,16563,,663,E2,279,,1633,,,,,,,,,N,N,2020,902,,,none
SU049304,SU0493,4,3,2.7142,I,463,EC,3329,,133,ED,4.6,,61,R1,,,204,,,,,N,N,2020,188,275,,none
SU049305,SU0493,5,3,3.1161,N,5100,EC,-375,,-15,ED,-60,,-793,R6,,,4375,,,,,N,N,2020,4000,1100,,none
SU049306,SU0493,6,3,2.2437,N,331,E2,18.6,,109,,,,,,,,,,,,,N,N,2020,74,257,,none
SU049307,SU0493,7,2,2.4221,N,566,EC,4595,,184,,,,,,,,,,,,,N,N,2020,346,220,,none
SU049401,SU0494,1,2,2.4231,N,,EC,15110,,831,,,,,,,,,,,,,N,N,2020,,,,none
SU049402,SU0494,2,4,4.821,I,,R6,,,172,,,,,,,,,,,,,N,N,2020,,,,none
SU049403,SU0494,3,2,2.4322,I,,EC,15300,,841.5,ED,84,,851.6,E2,-62.3,,-455,,,,,N,N,2020,,,,none
SU049404,SU0494,4,3,2.7135,N,766,EC,39664,,2182,,,,,,,,,,,,,N,N,2020,641,125,,none
SU049405,SU0494,5,2,2.4221,N,532,EC,13611,,749,,,,,,,,,,,,,N,N,2020,352,180,,none
SU049406,SU0494,6,3,2.7142,I,13991,EC,249447,,13720,ED,504,,5110,R2,,,-339,,,,,N,N,2020,9438,4553,,none
SU049407,SU0494,7,3,2.7314,N,917,EC,6771,,372,E2,104.5,,727,,,,,,,,,N,N,2020,917,,,none
SU049408,SU0494,8,3,3.1161,N,1928,EC,-1100,,-61,ED,-67.68,,-686,R6,,,2704,,,,,N,N,2020,1720,208,,none
SU049409,SU0494,9,3,2.6211,N,833,EC,7475,,411,,,,,,,,,,,,,N,N,2020,794,39,,none
SU049501,SU0495,1,,2.4322,N,55,EC,16800,,739,E2,72,,-416,ED,105,,380,,,,,N,N,2020,,55,,none
SU049502,SU0495,2,,2.7314,N,917,EC,21767,,958,E2,329,,1837,,,,,,,,,N,N,2020,917,,,none
SU049503,SU0495,3,,2.7135,N,547,EC,17186,,756,,,,,,,,,,,,,N,N,2020,481,66,,none
SU049504,SU0495,4,,2.7142,N,436,EC,4818,,212,ED,6.6,,24,R1,,,77,R6,,,111,N,N,2020,275,161,,none
SU049505,SU0495,5,,2.4221,N,1343,EC,17393,,765,,,,,,,,,,,,,N,N,2020,1013,330,,none
SU049506,SU0495,6,,3.1161,N,7548,EC,-766,,-34,ED,-102,,-369,R1,,,1936,R6,,,2573,N,N,2020,6800,748,,none
SU049507,SU0495,7,,2.7142,N,36548,EC,325257,,14311,ED,1200,,4344,R1,,,1012,R6,,,-3556,N,N,2020,28247,8301,,none
SU049601,SU0496,1,,2.7224,N,,E2,118,,255,,,,,,,,,,,,,N,N,2020,,,,none
SU049602,SU0496,2,,2.4231,N,,EC,46301,,1574,,,,,,,,,,,,,N,N,2020,,,,none
SU049603,SU0496,3,,2.7241,N,37144,E2,18571,,40299,,,,,,,,,,,,,N,N,2020,30644,6500,,none
SU049604,SU0496,4,,2.2136,N,196,E2,88,,191,,,,,,,,,,,,,N,N,2020,15,181,,none
SU049605,SU0496,5,,2.7142,I,34048,EC,264528,,8994,ED,419,,4989,R6,,,20770,,,,,N,N,2020,23520,10528,,none
SU049606,SU0496,6,,2.7142,I,845,EC,6658,,226,ED,9.1,,108,R1,,,221,R6,,,151,N,N,2020,375,470,,none
SU049607,SU0496,7,,2.7241,N,1657,EC,16290,,553.86,,,,,,,,,,,,,N,N,2020,1477,180,,none
SU049701,SU0497,1,,2.4231,N,,EC,124998,,1000,,,,,,,,,,,,,N,N,2020,,,,none
SU049702,SU0497,2,,2.4322,I,32.25,EC,51744,,413.95,E2,220.69,,-1001.92,ED,154,,914.76,,,,,N,N,2020,,32.25,,none
SU049703,SU0497,3,,2.2136,I,257,E2,272,,1235,,,,,,,,,,,,,N,N,2020,192,65,,none
SU049704,SU0497,4,,2.7224,I,5032.25,E2,39.03,,177.2,,,,,,,,,,,,,N,N,2020,5000,32.25,,none
SU049705,SU0497,5,,2.7314,I,882,EC,14073,,112,E2,237.6,,1079,,,,,,,,,N,N,2020,882,,,none
SU049706,SU0497,6,,3.1161,N,1857,EC,1083,,-8.67,ED,62.4,,-370.65,R6,,,1794,,,,,N,N,2020,1600,257,,none
SU049707,SU0497,7,,2.7142,I,510,EC,4818,,39,ED,6.6,,39,R6,,,224,,,,,N,N,2020,275,235,,none
SU049708,SU0497,8,,2.7142,I,51554,EC,83216.64,,665.73,ED,198,,1176.12,R6,,,1264.73,,,,,N,N,2020,50000,1554,,none
SU049709,SU0497,9,,2.7135,N,4097,EC,16326,,131,,,,,,,,,,,,,N,N,2020,4000,97,,none
SU049801,SU0498,1,,2.7314,N,882,EC,56254,,1179.9,E2,896,,5745.1,,,,,,,,,N,N,2020,882,,,none
SU049802,SU0498,2,,2.4322,N,60,EC,8400,,176,E2,-36,,-230,ED,52.5,,379,,,,,N,N,2020,,60,,none
SU049803,SU0498,3,,3.1161,N,4900,EC,-8545,,-179,ED,-170,,-1221,R4,,,23925,,,,,N,N,2020,4300,600,,none
SU049804,SU0498,4,,2.7442,N,85,E2,54.1,,346,,,,,,,,,,,,,N,N,2020,25,60,,none
SU049805,SU0498,5,,2.7122,N,30,EC,1952,,41,ED,5.52,,40,,,,,,,,,N,N,2020,,30,,none
SU049806,SU0498,6,,2.7142,N,427,EC,4231,,89,ED,5.8,,42,R6,,,81,R1,,,111,Y,N,2020,238,189,,none
SU049807,SU0498,7,,2.7134,N,615,EC,18116,,380,,,,,,,,,,,,,N,N,2020,555,60,,none
SU049808,SU0498,8,,2.7142,N,18397,EC,119221,,2504,ED,340.8,,2459,R6,,,16,,,,,Y,N,2020,10597,7800,,none
SU049901,SU0499,1,,2.4322,I,534,EC,94500,,3496,E2,-403,,-2465,ED,525,,6553,,,,,N,N,2020,,534,,none
SU049902,SU0499,2,,2.7314,I,882,EC,19797,,732.49,E2,311.2,,1903.92,,,,,,,,,N,N,2020,882,,,none
SU049903,SU0499,3,,2.7142,I,4525,EC,18036,,667.33,ED,24.7,,307.21,R6,,,496,R1,,,977,N,N,2020,2860,1665,,none
SU049904,SU0499,4,,2.4221,N,999,EC,16946,,627,,,,,,,,,,,,,N,N,2020,819,180,,none
SU049905,SU0499,5,,3.1161,I,11879,EC,-4620,,-170.94,ED,-396,,-4925.448,R6,,,11985,,,,,N,N,2020,10000,1879,,none
SU049906,SU0499,6,,2.7142,I,75235,EC,138346,,5119,ED,751,,9372,R6,,,75,R1,,,657,N,N,2020,53067,22168,,none
SU049907,SU0499,7,,2.6211,I,64,EC,9330,,345,,,,,,,,,,,,,N,N,2020,,64,,none
