SUPERID,ID,AR_NUMBER,APPCODE,ARC2,IMPSTATUS,IMPCOST,PSOURCCODE,PCONSERVED,PSOURCONSV,PSAVED,SSOURCCODE,SCONSERVED,SSOURCONSV,SSAVED,TSOURCCODE,TCONSERVED,TSOURCONSV,TSAVED,QSOURCCODE,QCONSERVED,QSOURCONSV,QSAVED,REBATE,INCREMNTAL,FY,IC_CAPITAL,IC_OTHER,PAYBACK,BPTOOL
BS005705,BS0057,5,4,2.4111,N,200,EC,29820,305.6580566,1550.64,ED,42.5,,352.07,,,,,,,,,N,N,2015,120,80,,none
BS005706,BS0057,6,3,2.7261,N,116,E2,106.752,,332,,,,,,,,,,,,,N,N,2015,,116,,none
BS005707,BS0057,7,2,2.4224,N,16725,EC,136862,1402.849528,7116.82,ED,551.67,,4570.03,,,,,,,,,N,N,2015,13300,3425,,none
BS005801,BS0058,1,3,2.7142,N,9195,EC,25687.5,263.299508,1361.44,ED,75,,591.38,,,,,,,,,Y,N,2015,7965,1230,,none
BS005802,BS0058,2,2,2.4236,N,422.37,EC,41890.3,429.3798688,2220.19,ED,57.332,,452.06,,,,,,,,,N,N,2015,135,287.37,,none
BS005803,BS0058,3,1,2.4131,N,500,EC,5873,60.19885199,311.27,ED,33.55,,264.54,,,,,,,,,N,N,2015,350,150,,none
BS005804,BS0058,4,2,2.2122,N,739,E9,91.183,,273,,,,,,,,,,,,,N,N,2015,659,80,,none
BS005805,BS0058,5,3,2.7142,N,18330,EC,67094.4,687.7244772,3556,ED,216.04,,1703.48,,,,,,,,,Y,N,2015,12420,5910,,none
BS005806,BS0058,6,1,2.6212,N,750,EC,46800,479.704797,2480.4,,,,,,,,,,,,,N,N,2015,,750,,none
BS005807,BS0058,7,1,2.6212,N,220.09,EC,179192.1,1836.737392,9497.18,,,,,,,,,,,,,N,N,2015,,220.09,,none
BS005901,BS0059,1,4,2.3212,I,18045,EF,,,12761,,,,,,,,,,,,,N,N,2015,16400,1645,,none
BS005902,BS0059,2,2,2.4224,N,1105,EC,74844,767.1586716,3691,ED,285,,1841,,,,,,,,,Y,N,2015,750,355,,none
BS005903,BS0059,3,2,2.4221,I,526,EC,18611,190.7646576,918,ED,52,,336,,,,,,,,,N,N,2015,144,382,,AM+
BS005904,BS0059,4,2,2.4322,N,264,EC,8587,88.01763018,424,ED,50,,320,,,,,,,,,N,N,2015,160,104,,AM+
BS005905,BS0059,5,1,2.4146,I,9729,EC,315339,3232.257073,15553,ED,1213,,7833,,,,,,,,,Y,N,2015,7800,1929,,none
BS005906,BS0059,6,3,2.7135,N,91,EC,3602,36.92086921,178,,,,,,,,,,,,,Y,N,2015,25,66,,none
BS005907,BS0059,7,3,2.7212,N,4065,EC,7464,76.50676507,368,,,,,,,,,,,,,N,N,2015,1607,2458,,none
BS005908,BS0059,8,3,2.7228,N,929,EC,503,5.155801558,25,,,,,,,,,,,,,N,N,2015,500,429,,none
BS006001,BS0060,1,3,2.7142,N,1555,EC,12264,125.7072571,573,ED,16.8,,101,,,,,,,,,Y,N,2015,140,1415,,none
BS006002,BS0060,2,4,2.3212,N,17382,EF,,,8556,,,,,,,,,,,,,N,N,2015,16000,1382,,none
BS006003,BS0060,3,3,2.7135,I,272,EC,6281,64.38089381,294,,,,,,,,,,,,,Y,N,2015,75,197,,none
BS006004,BS0060,4,3,2.2437,N,2116,E2,183.8,,1359,,,,,,,,,,,,,N,N,2015,1271,845,,none
BS006005,BS0060,5,2,2.4111,N,156,EC,10259,105.1558016,479,,,,,,,,,,,,,N,N,2015,,156,,none
BS006006,BS0060,6,1,2.4224,N,26927,EC,190305,1950.645756,8893,,,,,,,,,,,,,Y,N,2015,25745,1182,,none
BS006007,BS0060,7,2,2.1311,N,5813,EC,648000,6642.066421,30282,ED,75,,450,E2,-2601.1,,-19233,,,,,N,N,2015,5000,813,,none
BS006008,BS0060,8,2,3.1191,N,1870,EC,129600,1328.413284,6056,,,,,,,,,,,,,N,N,2015,600,1270,,none
BS006101,BS0061,1,3,2.7142,I,74360,EC,147233,1509.153342,10601,ED,412,,3004,,,,,,,,,N,N,2015,73040,1320,,none
BS006102,BS0061,2,1,2.2414,N,5665,E2,362.7,,1959,,,,,,,,,,,,,N,N,2015,4866,799,,none
BS006103,BS0061,3,2,2.4236,I,702,EC,2719,27.8700287,196,ED,3.7,,27,,,,,,,,,N,N,2015,330,372,,none
BS006104,BS0061,4,1,2.4131,N,2550,EC,4800,49.200492,346,ED,72,,525,,,,,,,,,N,N,2015,2500,50,,none
BS006201,BS0062,1,1,2.6218,N,1125,EC,65520,671.5867159,4848.5,ED,312,,1954.05,,,,,,,,,N,N,2015,,1125,,none
BS006202,BS0062,2,1,2.2122,N,661,E9,149,,450,,,,,,,,,,,,,N,N,2015,581,80,,none
BS006203,BS0062,3,2,2.4236,I,447,EC,8509,87.21812218,630,ED,11.6,,73,,,,,,,,,N,N,2015,210,237,,none
BS006204,BS0062,4,3,2.1311,N,3035,EC,34020,348.7084871,2517.5,ED,135,,845.5,E3,-116.081,,-1779.4,,,,,N,N,2015,2409,626,,none
BS006205,BS0062,5,1,2.4111,I,15,EC,6300,64.57564576,466.2,ED,26,,162.84,,,,,,,,,N,N,2015,,15,,none
BS006301,BS0063,1,2,2.4111,I,208,EC,4260,43.66543665,260,,,,,,,,,,,,,N,N,2015,,208,,none
BS006302,BS0063,2,1,2.2437,N,3759,E2,1092.5,,7981,,,,,,,,,,,,,N,N,2015,2804,955,,none
BS006303,BS0063,3,3,2.7135,I,357,EC,2342,24.00574006,143,,,,,,,,,,,,,Y,N,2015,200,157,,none
BS006304,BS0063,4,2,2.4221,I,1124,EC,18857,193.2861829,1150,,,,,,,,,,,,,N,N,2015,238,886,,none
BS006305,BS0063,5,2,2.4235,I,12265,EC,56959,583.8355884,3476,,,,,,,,,,,,,Y,N,2015,11000,1265,,none
BS006306,BS0063,6,3,2.2492,N,2453,E2,374.3,,2734,,,,,,,,,,,,,N,N,2015,542,1911,,none
BS006307,BS0063,7,3,2.7221,I,503,E2,252,,1841,EC,690,7.072570726,42,,,,,,,,,N,N,2015,300,203,,none
BS006401,BS0064,1,3,2.7221,I,503,E2,228.25,,1660,EC,625,6.406314063,34,,,,,,,,,N,N,2015,300,203,,none
BS006402,BS0064,2,1,2.2437,N,6149,E2,763.5,,5555,,,,,,,,,,,,,N,N,2015,1659,4490,,none
BS006403,BS0064,3,2,2.4221,I,200,EC,1814,18.59368594,98,,,,,,,,,,,,,N,N,2015,50,150,,none
BS006404,BS0064,4,1,2.4111,N,1378,EC,19516,200.0410004,1050,,,,,,,,,,,,,N,N,2015,1378,,,none
BS006405,BS0064,5,2,2.4322,N,2208,EC,23872,244.6904469,1284.1,,,,,,,,,,,,,N,N,2015,2000,208,,none
BS006501,BS0065,1,3,2.7142,I,46340,EC,211930.8,2172.312423,15259.02,ED,374.44,,2970,,,,,,,,,Y,N,2015,40000,6340,,none
BS006502,BS0065,2,1,2.2414,N,10715,E2,517.2,,4215,,,,,,,,,,,,,N,N,2015,9435,1280,,none
BS006503,BS0065,3,2,2.4221,I,160,EC,59091,605.6888069,4255,ED,105,,833,,,,,,,,,N,N,2015,40,120,,none
BS006504,BS0065,4,2,2.4231,I,15.33,EC,1976,20.25420254,142,ED,0.8,,6,,,,,,,,,N,N,2015,,15.33,,none
BS006601,BS0066,1,1,2.6231,N,568,EC,207000,2121.771218,10458,,,,,,,,,,,,,N,N,2015,450,118,,none
BS006602,BS0066,2,3,2.7224,N,26,EC,7064,72.40672407,357,E2,160.6,,1174,,,,,,,,,N,N,2015,,26,,none
BS006603,BS0066,3,2,2.4236,N,907,EC,24137,247.4067241,1219,,,,,,,,,,,,,N,N,2015,344,563,,none
BS006604,BS0066,4,4,3.6192,N,80,R2,,,1249,,,,,,,,,,,,,N,N,2015,29,51,,none
BS006605,BS0066,5,4,2.8112,N,253,EF,,,258,,,,,,,,,,,,,N,N,2015,,253,,none
BS006606,BS0066,6,4,4.132,N,19065,R4,,,13510,EC,-4125,-42.28167282,-208,ED,-39.6,,-241,,,,,N,N,2015,19065,,,none
BS006607,BS0066,7,4,2.3212,N,25245,EF,,,12093,,,,,,,,,,,,,N,N,2015,23600,1645,,none
BS006608,BS0066,8,4,3.4151,N,5938,R5,,,702,,,,,,,,,,,,,N,N,2015,318,5620,,none
BS006701,BS0067,1,3,2.7142,N,5986,EC,14300,146.5764658,799,,,,,,,,,,,,,Y,N,2015,4475,1511,,none
BS006702,BS0067,2,3,2.7224,I,77,E2,105,,762,,,,,,,,,,,,,N,N,2015,,77,,none
BS006703,BS0067,3,1,2.4111,I,528,EC,8470,86.81836818,473,,,,,,,,,,,,,N,N,2015,528,,,none
BS006704,BS0067,4,2,2.4224,I,1161,EC,8449,86.60311603,472,ED,92.4,,535,,,,,,,,,Y,N,2015,741,420,,none
BS006705,BS0067,5,2,2.4236,I,535,EC,8415,86.25461255,470,,,,,,,,,,,,,N,N,2015,56,479,,none
BS006801,BS0068,1,2,2.2515,N,51,E2,8.53,,70,,,,,,,,,,,,,N,N,2015,31,20,,none
BS006802,BS0068,2,1,2.2425,N,5853,E2,155,,1272,,,,,,,,,,,,,N,N,2015,4582,1271,,none
BS006803,BS0068,3,1,2.7229,N,4455,EC,12956,132.800328,1060,,,,,,,,,,,,,N,N,2015,2255,2200,,none
BS006804,BS0068,4,2,2.2515,N,100,EC,355.5,3.643911439,29,,,,,,,,,,,,,N,N,2015,80,20,,none
BS006805,BS0068,5,1,3.5313,N,11240,R3,,,12480,,,,,,,,,,,,,N,N,2015,5000,6240,,none
BS006901,BS0069,1,2,2.4236,I,576,EC,1728,17.71217712,99,,,,,,,,,,,,,N,N,2015,320,256,,none
BS006902,BS0069,2,3,2.7243,N,916,E2,22.49,,166.19,EC,-117,-1.199261993,-7,,,,,,,,,N,N,2015,700,216,,none
BS006903,BS0069,3,3,2.7221,I,503,E2,119,,879,,,,,,,,,,,,,N,N,2015,300,203,,none
BS006904,BS0069,4,3,2.7142,I,1145,EC,12492,128.0442804,716,ED,52.41,,259,,,,,,,,,N,N,2015,936,209,,none
BS006905,BS0069,5,3,2.7121,I,374,EC,3448,35.34235342,198,,,,,,,,,,,,,N,N,2015,81,293,,none
BS006906,BS0069,6,4,2.8123,N,,EF,,,33.3,,,,,,,,,,,,,N,N,2015,,,,none
BS007001,BS0070,1,1,2.2113,I,12584,E2,3584.7,,13590,,,,,,,,,,,,,N,N,2016,7400,5184,,none
BS007002,BS0070,2,1,2.4111,I,744,EC,66234,678.9052891,3026,,,,,,,,,,,,,N,N,2016,744,,,none
BS007003,BS0070,3,4,2.8123,I,213,R2,,,2153,,,,,,,,,,,,,N,N,2016,,213,,none
BS007004,BS0070,4,1,2.6124,I,4500,EC,23622,242.1279213,1079,,,,,,,,,,,,,N,N,2016,4500,,,none
BS007005,BS0070,5,3,2.7224,I,14,EC,7117,72.9499795,325,E2,24.6,,93,,,,,,,,,N,N,2016,,14,,none
BS007006,BS0070,6,3,2.7142,I,585,EC,4233,43.38868389,193,ED,4.03,,27,,,,,,,,,Y,N,2016,219,366,,none
BS007007,BS0070,7,1,2.2523,I,43,EC,3533,36.21361214,161,,,,,,,,,,,,,N,N,2016,,43,,none
BS007008,BS0070,8,1,3.4157,N,88300,W1,8000,,9520,EC,8720,89.38089381,398,,,,,,,,,N,N,2016,84000,4300,,none
BS007101,BS0071,1,2,2.4146,I,2633,EC,1268,12.99712997,80,ED,183.54,,1101,,,,,,,,,N,N,2016,1458,1175,,none
BS007102,BS0071,2,2,2.4221,I,187,EC,1975,20.24395244,124,,,,,,,,,,,,,N,N,2016,53,134,,none
BS007103,BS0071,3,3,2.7135,I,660,EC,5550,56.88806888,349,,,,,,,,,,,,,N,N,2016,570,90,,none
BS007104,BS0071,4,3,2.7447,I,2575,EC,12151,124.5489955,765,,,,,,,,,,,,,N,N,2016,2500,75,,none
BS007105,BS0071,5,1,2.2511,N,384,E3,21.353,,372,,,,,,,,,,,,,N,N,2016,264,120,,none
BS007201,BS0072,1,1,2.4111,N,48,EC,4325,44.33169332,233,,,,,,,,,,,,,N,N,2016,48,,,none
BS007202,BS0072,2,3,2.7135,N,47,EC,1039,10.6498565,56,,,,,,,,,,,,,Y,N,2016,16,31,,none
BS007203,BS0072,3,4,2.8123,N,63,R2,,,217,,,,,,,,,,,,,N,N,2016,,63,,none
BS007204,BS0072,4,2,2.4322,N,15400,EC,49591,508.3128331,2670,ED,255,,1561,,,,,,,,,N,N,2016,14000,1400,,none
BS007205,BS0072,5,2,2.6231,N,413,EC,4461,45.72570726,240,,,,,,,,,,,,,N,N,2016,150,263,,none
BS007206,BS0072,6,2,2.4236,N,582,EC,10162,104.1615416,547,,,,,,,,,,,,,N,N,2016,300,282,,none
BS007207,BS0072,7,3,2.1311,N,3260,EC,27640,283.3128331,1488,ED,240,,1469,E2,-124.36,,-880,R2,,,-54,N,N,2016,2447,813,,none
BS007208,BS0072,8,3,2.7142,N,1323,EC,3342,34.25584256,180,ED,17,,104,,,,,,,,,N,N,2016,1323,,,none
BS007301,BS0073,1,3,2.7142,N,2312,EC,2533.68,25.9704797,111.48,ED,4.89,,39.66,,,,,,,,,N,N,2016,1292,1020,,none
BS007302,BS0073,2,3,2.7142,N,960,EC,9180,94.09594096,403.92,ED,12.6,,102.19,,,,,,,,,N,N,2016,660,300,,none
BS007303,BS0073,3,3,2.2211,N,116,EC,9513,97.50922509,418.57,,,,,,,,,,,,,N,N,2016,,116,,none
BS007304,BS0073,4,2,2.4236,N,46.93,EC,1865,19.11644116,82.06,ED,3.15,,25.55,,,,,,,,,N,N,2016,15,31.93,,none
BS007305,BS0073,5,2,2.4221,N,220,EC,38456,394.1779418,1692.06,ED,53,,429.83,,,,,,,,,N,N,2016,60,160,,none
BS007306,BS0073,6,1,2.2521,N,316,E2,155.1,,581.55,,,,,,,,,,,,,N,N,2016,256,60,,none
BS007307,BS0073,7,1,2.2414,N,15800,E2,790.9,,2966,,,,,,,,,,,,,N,N,2016,15000,800,,none
BS007401,BS0074,1,2,2.4111,I,117,EC,4315,,249,,,,,,,,,,,,,N,N,2016,117,,,none
BS007402,BS0074,2,2,2.4221,I,448,EC,4905,,283,,,,,,,,,,,,,N,N,2016,37,411,,none
BS007403,BS0074,3,2,2.1224,I,14391,E2,329.9,,2331,,,,,,,,,,,,,N,N,2016,11100,3291,,none
BS007404,BS0074,4,2,2.2113,I,5073,E2,329.2,,2326,,,,,,,,,,,,,N,N,2016,1921,3152,,none
BS007405,BS0074,5,3,2.7142,N,343,EC,1683,,97,ED,3,,13.87,,,,,,,,,N,N,2016,343,,,none
BS007406,BS0074,6,3,2.7142,N,2800,EC,8263,,478,ED,26.4,,122,,,,,,,,,Y,N,2016,104,2696,,none
BS007407,BS0074,7,3,2.7224,N,14,EC,510,,29,E2,24,,170,,,,,,,,,N,N,2016,,14,,none
BS007408,BS0074,8,2,2.4231,I,7.37,EC,9182,,530,,,,,,,,,,,,,N,N,2016,,7.37,,none
BS007409,BS0074,9,2,2.4236,I,483,EC,3068,,177,,,,,,,,,,,,,N,N,2016,377,106,,none
BS007501,BS0075,1,1,2.4133,I,1464,EC,138398,,6685,,,,,,,,,,,,,Y,N,2016,1464,,,none
BS007502,BS0075,2,2,2.4236,I,502,EC,10619,,513,,,,,,,,,,,,,N,N,2016,348,154,,none
BS007503,BS0075,3,1,2.4111,I,52,EC,3025,,146,,,,,,,,,,,,,N,N,2016,52,,,none
BS007504,BS0075,4,2,2.4224,I,3250,EC,129163,,6239,ED,210,,1377,,,,,,,,,Y,N,2016,2895,355,,none
BS007505,BS0075,5,3,3.4151,I,53,W0,232.363,,256,,,,,,,,,,,,,N,N,2016,,53,,none
BS007506,BS0075,6,4,3.1191,I,24334,R2,,,219341,R1,,,-145600,,,,,,,,,N,N,2016,,24334,,none
BS007601,BS0076,1,3,2.3212,N,14109,EF,,,14626,,,,,,,,,,,,,N,N,2016,12400,1709,,none
BS007602,BS0076,2,2,2.4224,I,2777,EC,120900,,5025,,,,,,,,,,,,,Y,N,2016,1519,1258,,none
BS007603,BS0076,3,1,2.6231,I,1665,EC,32899,,1367,,,,,,,,,,,,,N,N,2016,400,1265,,none
BS007604,BS0076,4,3,2.7224,I,14,E2,146.4,,962,,,,,,,,,,,,,N,N,2016,,14,,none
BS007605,BS0076,5,2,2.4236,I,871,EC,17732,,737,,,,,,,,,,,,,N,N,2016,450,421,,none
BS007606,BS0076,6,1,2.2511,I,768,EC,15753,,655,,,,,,,,,,,,,N,N,2016,500,268,,none
BS007607,BS0076,7,1,2.6218,I,440,EC,14724,,612,,,,,,,,,,,,,N,N,2016,95,345,,none
BS007701,BS0077,1,3,2.7423,N,2644,EC,23860,,1622,,,,,,,,,,,,,N,N,2016,1594,1050,,none
BS007702,BS0077,2,3,2.7444,I,505,EC,10269,,698,,,,,,,,,,,,,N,N,2016,400,105,,none
BS007703,BS0077,3,3,2.7142,I,960,EC,9180,,624.24,ED,12.6,,86.28,,,,,,,,,N,N,2016,660,300,,none
BS007704,BS0077,4,3,2.7142,I,3080,EC,15181,,1032,ED,43.2,,296,,,,,,,,,N,N,2016,2600,480,,none
BS007705,BS0077,5,2,2.4221,N,530,EC,2082,,141,,,,,,,,,,,,,N,N,2016,250,280,,none
BS007706,BS0077,6,2,2.4231,I,15,EC,3397,,231,ED,20.3,,139,,,,,,,,,N,N,2016,,15,,none
BS007707,BS0077,7,2,2.4236,I,47,EC,1736,,118,,,,,,,,,,,,,N,N,2016,15,32,,none
BS007708,BS0077,8,3,2.7233,N,340,EC,1713,,117,,,,,,,,,,,,,N,N,2016,100,240,,none
BS007709,BS0077,9,2,2.4111,I,400,EC,2097,,142.6,ED,3.6,,24.67,,,,,,,,,N,N,2016,,400,,none
BS007801,BS0078,1,2,2.4221,N,187,EC,3694,,174,,,,,,,,,,,,,N,N,2016,26,161,,none
BS007802,BS0078,2,1,2.1311,N,8259,EC,156672,,7364,E2,-534.1,,-3094,,,,,,,,,N,N,2016,7259,1000,,none
BS007803,BS0078,3,1,2.4111,N,162,EC,8830,,415,,,,,,,,,,,,,N,N,2016,,162,,none
BS007804,BS0078,4,2,2.4322,N,11073,EC,80568,,3787,ED,413,,3343,,,,,,,,,N,N,2016,10000,1073,,none
BS007805,BS0078,5,4,4.625,N,4336,R1,,,22270,,,,,,,,,,,,,N,N,2016,3000,1336,,none
BS007806,BS0078,6,3,2.7142,N,21982,EC,81432,,3827,ED,414,,3351,,,,,,,,,N,N,2016,21982,,,none
BS007807,BS0078,7,2,2.4236,N,827,EC,120669,,5671,,,,,,,,,,,,,N,N,2016,548,279,,none
BS007808,BS0078,8,2,2.4224,N,3661,ED,440,,3562,EC,48239,,2267,,,,,,,,,Y,N,2016,2403,1258,,none
BS007809,BS0078,9,1,2.6231,N,89,EC,5580,,262,,,,,,,,,,,,,N,N,2016,,89,,none
BS007901,BS0079,1,1,2.2442,N,6216,E3,79.2,,1545,,,,,,,,,,,,,N,N,2016,5364,852,,none
BS007902,BS0079,2,1,2.6212,I,148,EC,2859,,154,,,,,,,,,,,,,N,N,2016,,148,,none
BS007903,BS0079,3,3,2.2623,N,850,EC,4298,,232,,,,,,,,,,,,,N,N,2016,700,150,,none
BS008001,BS0080,1,2,2.6218,I,1250,EC,330105,,15244,,,,,,,,,,,,,N,N,2016,,1250,,none
BS008002,BS0080,2,2,2.4236,I,736,EC,52910,,2443,,,,,,,,,,,,,N,N,2016,396,340,,none
BS008003,BS0080,3,2,2.4221,N,196,EC,8956,,414,,,,,,,,,,,,,N,N,2016,26,170,,AM+
BS008004,BS0080,4,2,2.4322,N,8600,EC,66679,,3079,ED,385,,1847,,,,,,,,,N,N,2016,7200,1400,,none
BS008005,BS0080,5,1,2.4111,I,500,EC,7552,,349,ED,44,,211,,,,,,,,,N,N,2016,300,200,,none
BS008006,BS0080,6,1,2.6231,I,417,EC,5722,,264,,,,,,,,,,,,,N,N,2016,150,267,,none
BS008007,BS0080,7,3,2.2414,N,8468,E9,618.2,,5626,,,,,,,,,,,,,N,N,2016,7500,968,,none
BS008101,BS0081,1,3,2.7142,I,4550,EC,98548,,6031,ED,189,,1058,,,,,,,,,Y,N,2016,2450,2100,,none
BS008102,BS0081,2,2,2.6212,I,150,EC,169005,,10309,,,,,,,,,,,,,N,N,2016,25,125,,none
BS008103,BS0081,3,1,2.2122,N,311,E9,34.6,,72,,,,,,,,,,,,,N,N,2016,211,100,,none
BS008104,BS0081,4,1,2.4111,N,80,EC,52364,,3205,ED,127,,711,,,,,,,,,N,N,2016,,80,,none
BS008105,BS0081,5,2,2.4231,I,15,EC,5037,,308,ED,27.6,,154,,,,,,,,,N,N,2016,,15,,none
BS008106,BS0081,6,2,2.4236,I,550,EC,6570,,401,,,,,,,,,,,,,N,N,2016,400,150,,none
BS008201,BS0082,1,2,2.4224,I,3476,EC,15600,,899,ED,90,,428,,,,,,,,,N,N,2016,2250,1226,,none
BS008202,BS0082,2,2,2.4236,I,2325,EC,43680,,2517,,,,,,,,,,,,,N,N,2016,1875,450,,none
BS008203,BS0082,3,2,2.4111,I,300,EC,1700,,98,ED,10,,48,,,,,,,,,N,N,2016,180,120,,none
BS008204,BS0082,4,2,2.4322,N,2240,EC,4286,,247,ED,25,,119,,,,,,,,,N,N,2016,2000,240,,none
BS008205,BS0082,5,2,2.5194,I,1953,E3,110.886,,1906,,,,,,,,,,,,,N,N,2016,,1953,,none
BS008206,BS0082,6,4,2.8112,N,60,R2,,,63,,,,,,,,,,,,,N,N,2016,,60,,none
BS008301,BS0083,1,2,2.4221,N,196,EC,15719,,821,,,,,,,,,,,,,N,N,2016,26,170,,none
BS008302,BS0083,2,2,2.4236,N,982,EC,51714,,2699,,,,,,,,,,,,,N,N,2016,216,766,,none
BS008303,BS0083,3,3,2.2437,N,3018,E2,243.9,,1614,EC,-2909,,-152,,,,,,,,,N,N,2016,618,2400,,none
BS008304,BS0083,4,2,2.4111,N,18,EC,1641,,85,ED,13,,81,,,,,,,,,N,N,2016,18,,,none
BS008305,BS0083,5,3,2.6218,N,22,EC,1556,,81,ED,1.4,,9,,,,,,,,,N,N,2016,,22,,none
BS008306,BS0083,6,3,2.7224,N,13,EC,78.6,,4,E2,10.6,,70,,,,,,,,,N,N,2016,,13,,none
BS008307,BS0083,7,3,2.7135,N,184,EC,12408,,648,,,,,,,,,,,,,Y,N,2016,50,134,,none
BS008308,BS0083,8,3,2.6211,N,166,EC,1446,,75,,,,,,,,,,,,,Y,N,2016,130,36,,none
BS008309,BS0083,9,3,3.4151,N,250,W0,309,,435,,,,,,,,,,,,,N,N,2016,165,85,,none
BS008401,BS0084,1,3,2.7142,N,31350,EC,67676,,4940.35,ED,256.5,,1598.25,R6,,,24905,,,,,Y,N,2016,28500,2850,,none
BS008402,BS0084,2,2,2.6231,N,15,EC,52800,,3854.4,,,,,,,,,,,,,N,N,2016,,15,,none
BS008403,BS0084,3,2,2.4221,N,825,EC,51765,,3778.85,ED,154,,959.57,,,,,,,,,N,N,2016,225,600,,none
BS008404,BS0084,4,3,2.7132,N,243,EC,10291,,751,,,,,,,,,,,,,N,N,2016,163,80,,none
BS008405,BS0084,5,2,2.2511,N,264,E3,20.415,,117.81,,,,,,,,,,,,,N,N,2016,232,32,,none
BS008501,BS0085,1,1,2.4322,N,2240,EC,4539,,182,ED,29,,497,,,,,,,,,N,N,2016,2000,240,,none
BS008502,BS0085,2,1,2.4111,N,390,EC,18354,,736,,,,,,,,,,,,,N,N,2016,,390,,none
BS008503,BS0085,3,4,2.8123,N,108,R6,,,348,,,,,,,,,,,,,N,N,2016,,108,,none
BS008504,BS0085,4,2,2.7142,N,607,EC,3078,,123,ED,8.9,,153,,,,,,,,,Y,N,2016,285,322,,none
BS008505,BS0085,5,4,2.3212,N,13382,EF,,,11091,,,,,,,,,,,,,N,N,2016,12000,1382,,none
BS008506,BS0085,6,2,2.4236,N,528,EC,24290,,974,,,,,,,,,,,,,N,N,2016,440,88,,none
BS008507,BS0085,7,2,2.4224,N,2249,EC,25840,,1036,,,,,,,,,,,,,Y,N,2016,1124,1125,,none
BS008508,BS0085,8,2,2.4221,N,600,EC,1890,,76,ED,4,,69,,,,,,,,,N,N,2016,407,193,,none
BS008509,BS0085,9,2,3.4154,N,16,W0,21024,,139,,,,,,,,,,,,,N,N,2016,8,8,,none
BS008510,BS0085,10,2,2.4321,N,16355,EC,1865,,75,R3,,,15000,,,,,,,,,N,N,2016,15000,1355,,none
BS008511,BS0085,11,2,2.2123,N,565,E2,49.2,,291,,,,,,,,,,,,,N,N,2016,500,65,,none
BS008601,BS0086,1,4,2.3212,N,14270,EF,,,12315,,,,,,,,,,,,,N,N,2016,12800,1470,,none
BS008602,BS0086,2,2,2.1224,N,61724,E2,2524.7,,8013,EC,-86386,,-3370,,,,,,,,,N,N,2016,60000,1724,,none
BS008603,BS0086,3,2,2.6231,I,280,EC,74009,,2887,,,,,,,,,,,,,N,N,2016,280,,,none
BS008604,BS0086,4,2,2.4236,I,1280,EC,48127,,1877,,,,,,,,,,,,,N,N,2016,800,480,,none
BS008605,BS0086,5,2,2.4221,N,147,EC,18261,,726,ED,33,,542,,,,,,,,,N,N,2016,72,75,,none
BS008701,BS0087,1,3,2.3212,N,43711,EF,,,32576,,,,,,,,,,,,,N,N,2016,33000,10711,,none
BS008702,BS0087,2,1,2.4146,N,27895.84,EC,204765,,8191.6,ED,316.5,,1715.43,,,,,,,,,N,N,2016,26100,1795.84,,none
BS008703,BS0087,3,2,2.4221,N,275,EC,30421,,1216.84,ED,121,,656,,,,,,,,,N,N,2016,200,75,,none
BS008704,BS0087,4,1,2.4146,N,5040,EC,9900,,396,ED,54,,293,,,,,,,,,N,N,2016,4400,640,,none
BS008801,BS0088,1,3,2.2136,N,11782,E3,281,,7541,,,,,,,,,,,,,N,N,2016,10099,1683,,none
BS008802,BS0088,2,1,2.2126,N,480,W0,3869.5,,18547,E9,36055.9,,45827,,,,,,,,,N,N,2016,,480,,none
BS008803,BS0088,3,1,2.4146,N,29692,EC,600826,,26436,ED,834,,5558,,,,,,,,,N,N,2016,26100,3592,,none
BS008901,BS0089,1,1,2.4239,N,353,EC,148774,,6957,ED,203.8,,1118,,,,,,,,,N,N,2016,300,53,,none
BS008902,BS0089,2,2,2.4224,N,6400,EC,158400,,7407,ED,29,,159,,,,,,,,,N,N,2016,3000,3400,,none
BS008903,BS0089,3,2,2.4221,N,654,EC,34184,,1597,ED,47,,258,,,,,,,,,N,N,2016,438,216,,none
BS008904,BS0089,4,1,2.4322,N,4480,EC,29734,,1390,ED,41,,225,,,,,,,,,N,N,2016,4000,480,,none
BS008905,BS0089,5,2,2.6231,N,4580,EC,80417,,3760,,,,,,,,,,,,,N,N,2016,4280,300,,none
BS008906,BS0089,6,1,2.6218,N,1200,EC,113442,,5303,,,,,,,,,,,,,N,N,2016,600,600,,none
BS008907,BS0089,7,4,2.3212,N,115903,EF,,,15910,,,,,,,,,,,,,N,N,2016,113600,2303,,none
BS008908,BS0089,8,3,2.7142,N,15011,EC,84866,,3968,ED,117,,642,,,,,,,,,N,N,2016,13840,1171,,none
BS009001,BS0090,1,1,2.6218,I,1820,EC,38605,,2027,,,,,,,,,,,,,N,N,2016,320,1500,,none
BS009002,BS0090,2,2,2.4236,I,2653,EC,27811,,1391,,,,,,,,,,,,,N,N,2016,2390,263,,AM+
BS009003,BS0090,3,1,2.4322,N,2600,EC,10931,,574,ED,77,,503,,,,,,,,,N,N,2016,2400,200,,none
BS009004,BS0090,4,3,2.7121,I,1373,EC,18845,,942,,,,,,,,,,,,,N,N,2016,297,1076,,none
BS009005,BS0090,5,3,2.7135,I,254,EC,7518,,395,,,,,,,,,,,,,Y,N,2016,120,134,,none
